,Close,Date,High,Low,Open,close_predicted,open_predicted
0,995.45,2014-09-19,1015.8,991.0,1006.0,985.3127751152406,1002.2943959319862
0,1004.9,2014-09-18,1010.0,983.7,985.0,967.3980111033193,987.9641803924505
0,988.65,2014-09-17,990.55,978.95,984.9,966.6888991724757,985.3204712248868
0,979.4,2014-09-16,1004.15,976.5,1001.4,978.3211007591926,996.4213389238777
0,1002.75,2014-09-15,1012.0,1001.0,1009.1,990.8983115986541,1006.4325566445038
0,1015.6,2014-09-12,1024.0,1011.45,1018.5,1001.1127337313594,1016.5395109111421
0,1019.4,2014-09-11,1030.0,1008.0,1020.3,1002.0219417121727,1019.651905442339
0,1015.85,2014-09-10,1029.1,1012.6,1028.15,1009.332579610757,1025.0142127089052
0,1033.0,2014-09-09,1041.3,1028.2,1032.1,1015.9883038033054,1030.369119681189
0,1037.7,2014-09-08,1039.35,1028.0,1033.9,1018.371391592492,1034.1969225829414
0,1025.65,2014-09-05,1033.45,1020.6,1027.7,1010.8825840576915,1026.0098631371561
0,1025.9,2014-09-04,1033.9,1018.1,1029.0,1011.6500024814163,1027.8332025538223
0,1031.25,2014-09-03,1035.95,1021.1,1025.15,1009.1243780795762,1025.2350684051457
0,1023.8,2014-09-02,1031.55,1010.6,1018.5,1001.1944380215141,1018.8233466175691
0,1014.1,2014-09-01,1021.0,995.6,1004.35,986.3217721587,1006.1085015657457
0,998.7,2014-08-28,1004.0,994.6,994.6,977.4252380412763,993.3461476382997
0,993.7,2014-08-27,1001.8,986.85,997.2,978.196241103127,995.9069140812671
0,993.35,2014-08-26,996.95,983.0,996.0,977.0495548669855,996.0908289432768
0,995.8,2014-08-25,1008.5,993.45,1000.0,981.1912686060118,997.0953737848209
0,998.3,2014-08-22,1007.0,995.3,1000.1,982.0375394045986,997.9480499182572
0,995.1,2014-08-21,1004.0,990.1,1000.0,981.1026440842957,998.1501611273302
0,998.35,2014-08-20,1018.45,995.35,1011.0,990.4792765676129,1006.9347748930097
0,1009.3,2014-08-19,1023.0,1006.1,1015.0,996.5178220706832,1012.0462762997387
0,1013.05,2014-08-18,1015.45,997.5,1001.1,984.1930044677238,1002.9131742749282
0,1002.95,2014-08-14,1005.0,991.75,995.0,977.787742407058,995.8223163251184
0,990.15,2014-08-13,996.6,980.0,983.3,964.9443095172044,983.3094415020566
0,984.4,2014-08-12,986.95,976.35,986.0,967.1393675162644,985.8060872494264
0,980.5,2014-08-11,987.25,977.4,985.15,966.0108011520679,983.2389166225018
0,980.5,2014-08-08,983.5,973.1,979.55,960.8079336006444,979.258928475559
0,989.3,2014-08-07,996.7,983.35,989.0,970.3903434976562,987.7563816961712
0,988.15,2014-08-06,998.6,979.5,984.9,965.8180842250497,983.9312403722672
0,983.85,2014-08-05,987.85,971.0,985.1,965.376790043274,985.7515530081631
0,985.0,2014-08-04,989.7,976.05,981.0,962.4214661751403,980.9045257217144
0,976.3,2014-08-01,999.0,975.0,995.0,972.5828476657493,990.0807529636039
0,1006.45,2014-07-31,1019.9,1002.0,1007.95,989.6215649021683,1005.4539749988094
0,1006.15,2014-07-30,1011.0,993.0,1004.0,985.7196918212262,1004.6487567552163
0,1005.6,2014-07-28,1023.55,1001.6,1021.0,1000.6553176690186,1017.3172935632512
0,1021.85,2014-07-25,1043.3,1007.05,1041.9,1019.9303556094096,1039.8398959521742
0,1041.05,2014-07-24,1043.2,1024.0,1030.0,1014.3108964106511,1032.0451124354283
0,1033.25,2014-07-23,1039.8,1021.05,1035.05,1017.7488952771937,1035.0406017648172
0,1030.95,2014-07-22,1033.9,1001.1,1004.0,987.5413468808836,1009.2657929650475
0,997.65,2014-07-21,1008.0,995.05,1000.0,981.7185979030551,997.5236085225132
0,976.75,2014-07-18,983.55,969.3,980.0,960.1630154359095,979.0735570073623
0,982.5,2014-07-17,998.2,980.3,988.0,968.019835634313,984.6576084162123
0,989.7,2014-07-16,993.0,974.0,974.0,956.125699330416,975.9317762855201
0,972.2,2014-07-15,980.0,963.05,963.4,944.2900169459829,963.1409537624786
0,961.75,2014-07-14,974.9,958.5,968.6,947.4753863429414,965.844478490219
0,966.5,2014-07-11,1002.0,963.65,995.2,969.5023844918333,988.5725378086078
0,997.2,2014-07-10,1021.5,981.05,1000.25,978.3177836547682,998.7730077065231
0,1000.95,2014-07-09,1009.9,992.5,1002.0,983.3282695353528,1000.9974091674302
0,995.05,2014-07-08,1034.5,990.0,1026.0,1000.8328836728845,1019.1405760790302
0,1027.2,2014-07-07,1037.0,1021.0,1033.0,1015.4594834541356,1031.1501636000817
0,1031.95,2014-07-04,1036.8,1003.3,1005.0,988.5634565430748,1009.7507148430025
0,1006.5,2014-07-03,1025.0,1003.5,1020.0,1000.0019669023065,1016.093473381807
0,1018.25,2014-07-02,1027.35,1012.0,1017.0,999.8271104498713,1015.5317151943706
0,1008.0,2014-07-01,1020.55,1006.95,1017.2,998.7054847914733,1013.8223200666744
0,1015.4,2014-06-30,1020.0,1000.0,1012.55,994.5409424711602,1013.7080216342279
0,1012.1,2014-06-27,1023.5,1007.2,1010.0,992.5352781924396,1007.9838642180634
0,1011.9,2014-06-26,1026.9,1006.7,1025.0,1005.3982898537379,1022.0306508238905
0,1051.0,2014-06-25,1059.35,1048.15,1057.65,1041.9575195052446,1055.1718039246541
0,1059.85,2014-06-24,1062.8,1045.0,1045.0,1030.985192207009,1046.539950810863
0,1037.95,2014-06-23,1044.9,1024.0,1037.0,1019.9538824805857,1037.392434559177
0,1036.5,2014-06-20,1049.4,1034.25,1045.9,1028.706168019104,1042.632489396731
0,1042.1,2014-06-19,1074.95,1031.6,1074.0,1051.1897845885678,1069.0067230571203
0,1066.75,2014-06-18,1101.65,1060.65,1088.0,1068.1271690300207,1082.085099256033
0,1090.05,2014-06-17,1093.3,1058.1,1058.1,1045.0431191738114,1063.7587515855937
0,1065.45,2014-06-16,1084.0,1057.15,1084.0,1065.8352987953,1080.851376681176
0,1081.9,2014-06-13,1107.0,1072.7,1100.3,1082.1837960060045,1096.4157042631089
0,1094.15,2014-06-12,1113.5,1084.1,1098.55,1083.1555987080328,1096.0724399714077
0,1102.1,2014-06-11,1120.0,1092.5,1120.0,1103.7659650382761,1117.120763665211
0,1118.3,2014-06-10,1130.45,1100.45,1130.45,1115.140019497046,1130.256773680105
0,1122.65,2014-06-09,1132.7,1112.1,1130.0,1116.77085461275,1128.6828791646112
0,1122.4,2014-06-06,1133.0,1104.1,1107.4,1095.424230979492,1108.4523121061009
0,1089.9,2014-06-05,1094.9,1064.25,1078.5,1063.8986802829613,1081.8548541509087
0,1077.5,2014-06-04,1101.8,1076.25,1092.65,1075.9230843279688,1087.3020354283888
0,1095.4,2014-06-03,1102.0,1077.35,1083.3,1070.0232676863625,1084.8218384913284
0,1082.2,2014-06-02,1088.25,1065.3,1074.75,1060.476260052328,1075.9791841305525
0,1064.7,2014-05-30,1089.7,1060.0,1085.0,1066.4223597047855,1080.1560046393954
0,1073.55,2014-05-29,1093.4,1068.35,1092.5,1075.0444849485732,1088.4736484148475
0,1088.9,2014-05-28,1106.6,1084.75,1089.6,1075.3888007842395,1086.2298254644377
0,1087.95,2014-05-27,1108.0,1075.1,1103.0,1085.598296529834,1100.672732096408
0,1101.7,2014-05-26,1140.0,1075.0,1132.5,1110.0276135256015,1130.0834888124937
0,1127.45,2014-05-23,1132.0,1102.0,1111.55,1099.5548281741774,1114.9590958132353
0,1100.8,2014-05-22,1113.4,1084.7,1086.0,1072.9406788267556,1086.3761870601447
0,1078.4,2014-05-21,1102.95,1073.75,1079.85,1064.1580893770215,1075.673995450447
0,1079.85,2014-05-20,1129.0,1075.7,1127.9,1104.4808404648043,1118.669061744565
0,1120.05,2014-05-19,1124.75,1086.9,1091.0,1078.9041945711847,1096.521355796982
0,1079.25,2014-05-16,1145.25,1062.1,1090.1,1066.982708674284,1082.6939392755503
0,1053.4,2014-05-15,1060.0,1039.25,1045.5,1030.0674700469012,1046.1764699949238
0,1045.5,2014-05-14,1068.0,1041.1,1064.0,1044.905264609143,1059.5532411254303
0,1063.4,2014-05-13,1068.8,1034.5,1040.0,1024.771030436722,1044.5035959135012
0,1028.7,2014-05-12,1049.0,994.1,994.9,976.4589668471642,999.0982074108697
0,997.6,2014-05-09,999.0,955.8,955.8,937.5851273816259,964.4589088793883
0,960.3,2014-05-08,970.1,950.75,963.1,941.7818090860607,962.2885443521975
0,960.85,2014-05-07,971.4,957.05,960.1,939.9744327387698,958.0814690180463
0,963.35,2014-05-06,967.0,947.55,947.9,928.521280631598,949.882701561189
0,946.85,2014-05-05,958.5,925.0,925.0,903.6590302017044,927.4796732364595
0,928.1,2014-05-02,947.4,926.0,940.0,915.9896991120959,936.1037876960896
0,935.8,2014-04-30,960.0,929.1,943.9,919.5037156646217,940.4374926441374
0,940.3,2014-04-29,951.75,938.0,946.05,924.2172215333502,943.4279433224481
0,945.0,2014-04-28,956.0,941.35,949.8,928.1759114721248,947.5451944140342
0,948.25,2014-04-25,969.0,946.0,968.0,944.0259172671117,963.5998202915301
0,967.15,2014-04-23,982.0,964.25,969.0,948.5852524677282,966.0994984934459
0,967.75,2014-04-22,988.75,956.1,960.0,938.7052237557759,958.479368407881
0,959.6,2014-04-21,969.95,956.1,969.95,948.5935503217255,967.508075436197
0,959.1,2014-04-17,961.8,943.8,945.0,925.4211543888732,946.9697625498113
0,941.3,2014-04-16,959.0,938.1,946.5,923.95866087063,943.2466898695943
0,949.1,2014-04-15,954.0,936.6,950.0,928.3911213292956,950.5806748964482
0,953.75,2014-04-11,971.05,950.6,962.3,940.1115114643225,958.9316571000863
0,969.05,2014-04-10,973.9,962.2,964.7,945.5934765797804,964.1993791475245
0,962.15,2014-04-09,966.7,947.15,950.0,930.2100294885079,951.5786304445433
0,944.15,2014-04-07,954.95,934.35,944.0,921.9888906230984,943.2636443058458
0,944.25,2014-04-04,953.25,941.55,952.0,930.3701901347868,949.7095484330973
0,952.65,2014-04-03,962.95,940.4,956.8,934.4635691339097,956.4759321933526
0,958.2,2014-04-02,962.0,938.1,945.0,924.4398133222737,947.819449824147
0,942.6,2014-04-01,945.0,929.3,936.0,915.0285119417326,937.3723034542654
0,930.75,2014-03-31,939.8,913.2,916.25,894.1495207777373,917.9534994049109
0,916.15,2014-03-28,919.95,900.0,900.0,878.0809733127356,902.2148841630864
0,900.75,2014-03-27,904.9,892.1,894.85,872.0365803967679,895.1040003458702
0,891.2,2014-03-26,902.95,881.15,881.25,857.3228118678273,880.9554604730566
0,879.3,2014-03-25,882.5,872.5,879.0,854.7866341162845,878.8587678482235
0,905.4,2014-03-24,908.75,891.1,891.25,868.8526536434658,893.0943523795519
0,888.15,2014-03-22,889.85,883.55,887.6,864.3841023772319,887.1700845177272
0,885.8,2014-03-21,913.35,882.15,907.0,878.5337622739928,902.1368072560193
0,906.0,2014-03-20,907.5,898.15,901.6,879.3151382765257,901.9692906242336
0,903.0,2014-03-19,909.9,895.25,900.0,876.8165504541038,899.5828650287808
0,896.45,2014-03-18,908.8,889.5,889.5,865.9172620527069,888.339625013671
0,886.15,2014-03-14,889.95,869.05,874.0,849.8765348852802,876.3745673606429
0,879.55,2014-03-13,894.75,874.7,875.0,850.2351263052836,872.9781137735856
0,871.35,2014-03-12,882.9,867.65,874.0,848.5679252674088,871.9961479225877
0,874.75,2014-03-11,887.8,872.1,885.0,858.8994892187523,882.2919601419842
0,885.45,2014-03-10,903.65,863.4,865.1,839.5235399626382,866.8885402088175
0,869.4,2014-03-07,874.0,825.0,825.0,799.4099693199564,834.2915073940444
0,822.45,2014-03-06,824.4,809.3,809.35,782.6809711842578,811.368403409426
0,807.0,2014-03-05,818.0,805.15,815.55,786.32340450538,813.2255992134727
0,812.95,2014-03-04,814.65,802.6,803.0,775.9114878167684,804.3734229493093
0,803.4,2014-03-03,806.8,797.15,800.1,772.1788904609409,800.1656395374607
0,799.95,2014-02-28,815.35,793.1,810.7,779.6218164073528,808.798877800742
0,810.7,2014-02-26,816.85,808.25,811.0,783.333958350695,809.7335398208278
0,810.55,2014-02-25,816.0,807.55,814.3,786.2393433747329,813.1243936338404
0,812.35,2014-02-24,814.95,805.3,808.05,780.6928539426068,808.4003209189939
0,811.5,2014-02-21,816.0,805.6,807.1,779.6687075648629,806.9554405936383
0,805.45,2014-02-20,813.7,803.1,811.3,782.5183786412617,809.5519195338593
0,812.25,2014-02-19,820.0,810.0,813.0,785.2207992565832,811.4549633278193
0,813.15,2014-02-18,817.85,807.1,807.1,779.8963363468051,807.0132913793041
0,812.3,2014-02-17,822.0,807.05,817.65,788.7037739893293,816.3224793977441
0,822.05,2014-02-14,824.0,808.0,811.9,784.7490797565606,814.0084169542415
0,807.4,2014-02-13,818.9,805.05,818.9,789.2388112789042,816.5103231860187
0,817.9,2014-02-12,821.9,807.4,808.0,780.8971201385325,809.0786669645365
0,805.25,2014-02-11,825.0,802.75,823.0,791.5969911440403,819.3211784593823
0,821.95,2014-02-10,825.6,811.15,815.25,788.0054757518774,816.3142279251034
0,814.45,2014-02-07,823.8,810.6,822.1,793.2612344438264,820.4323835589923
0,815.85,2014-02-06,824.1,808.15,820.0,791.1754026339356,819.4217774977536
0,817.25,2014-02-05,821.5,806.9,820.1,791.543896449649,820.6669365058103
0,821.55,2014-02-04,826.65,813.15,814.5,787.4683224836904,814.8698993315866
0,820.9,2014-02-03,829.8,819.45,826.2,798.375469655962,824.1414539824455
0,831.15,2014-01-31,833.45,826.15,827.0,800.9786970230541,826.8861791713289
0,825.0,2014-01-30,833.85,822.2,831.4,803.4804376761163,829.584844288092
0,836.6,2014-01-29,852.5,835.0,849.8,821.1529794631376,846.5044372717317
0,844.85,2014-01-28,856.0,842.7,847.0,820.4659140993383,844.8219355550432
0,843.15,2014-01-27,860.8,840.35,856.0,827.3744321000563,852.7169399780962
0,867.65,2014-01-24,874.65,861.1,862.0,837.3676584790109,861.5205436310757
0,865.8,2014-01-23,871.3,860.6,860.6,836.1836194403861,860.0236408931672
0,872.45,2014-01-22,875.35,858.15,863.5,838.7964262944345,865.3287702781639
0,863.05,2014-01-21,873.6,862.0,872.65,846.5027799597359,869.9965460322849
0,869.75,2014-01-20,889.0,866.1,886.9,858.9320587138327,883.346365114955
0,884.75,2014-01-17,896.9,880.25,889.15,864.0629548898125,887.1316416449996
0,886.15,2014-01-16,893.3,882.05,888.7,864.5049363836683,887.3284273166945
0,885.45,2014-01-15,895.0,881.0,884.7,860.5158969262305,883.1990530557983
0,881.5,2014-01-14,884.55,872.45,878.5,854.3876573535478,878.9477371482399
0,880.4,2014-01-13,883.0,868.0,868.25,844.6451824459671,869.7996020924633
0,858.15,2014-01-10,876.3,848.0,848.35,821.8995675890679,847.3187170952433
0,850.7,2014-01-09,853.8,845.05,850.45,824.8678326615602,850.1672339028939
0,849.05,2014-01-08,857.35,844.4,844.4,818.7903225368971,843.3647702846251
0,842.1,2014-01-07,859.95,840.05,854.6,826.04559569106,851.1454273580514
0,854.95,2014-01-06,863.25,850.0,862.1,835.4570452929001,860.6950119804027
0,864.25,2014-01-03,873.35,855.0,871.6,844.7114460291009,870.969674407288
0,875.0,2014-01-02,896.0,870.1,887.7,860.1301773097584,884.3178883798078
0,888.8,2014-01-01,898.25,887.6,897.45,872.8981055828976,894.926389715837
0,895.2,2013-12-31,898.25,887.1,888.0,865.2338411080086,888.3478877415788
0,887.1,2013-12-30,889.85,875.85,881.0,857.2406213708048,882.0492172684809
0,878.85,2013-12-27,893.9,876.9,888.6,862.6592804809181,885.4778754319185
0,887.55,2013-12-26,900.0,882.1,894.5,869.1076904342428,892.5457304242668
0,898.05,2013-12-24,905.0,895.1,896.5,873.5945470418471,895.0150076398241
0,896.25,2013-12-23,909.0,890.0,899.0,874.3912646863837,897.2959073856969
0,895.15,2013-12-20,898.0,862.1,872.0,847.3219744258433,878.2697137043463
0,854.05,2013-12-19,864.4,843.7,864.4,836.3270169426071,863.7644837655927
0,859.95,2013-12-18,863.85,839.2,839.2,814.0621856336923,842.7286491184711
0,839.2,2013-12-17,852.9,836.75,848.7,820.7202995509707,846.003393415311
0,845.05,2013-12-16,862.25,843.2,860.0,831.4348839583564,856.494327180966
0,864.7,2013-12-13,868.1,857.65,867.0,841.6508085785335,866.841247253459
0,870.2,2013-12-12,880.0,868.0,878.0,852.3507580757971,875.7332887860218
0,882.6,2013-12-11,884.95,872.5,882.5,858.0473813233825,883.1607711423148
0,884.65,2013-12-10,888.7,878.5,878.5,855.2263081549031,878.2938978727354
0,878.95,2013-12-09,888.0,876.2,882.1,857.4398913503911,880.1867533550881
0,866.7,2013-12-06,874.65,861.2,870.15,844.5087882748766,869.0016198572694
0,871.0,2013-12-05,877.0,868.05,872.0,847.4558354721573,870.6406439082042
0,856.05,2013-12-04,867.5,853.2,860.9,834.5347998993541,858.7000918028672
0,861.9,2013-12-03,865.5,850.65,855.0,829.8742776060574,856.0447656794789
0,855.3,2013-12-02,862.95,852.3,853.0,827.7838816194499,851.5964953124128
0,853.2,2013-11-29,856.5,848.6,850.95,825.8580410025196,850.478082615099
0,847.95,2013-11-28,856.4,843.1,843.1,817.4068584820543,842.0979682515383
0,837.95,2013-11-27,849.5,835.25,844.5,816.9799887114316,842.2534644399652
0,841.25,2013-11-26,856.8,837.55,850.5,822.2691587808508,847.8242121532652
0,851.7,2013-11-25,856.85,844.05,847.35,821.7533095752965,847.3602581946183
0,843.75,2013-11-22,856.45,839.1,851.0,823.2996578319924,848.9724497325399
0,847.6,2013-11-21,860.0,843.45,859.9,831.9552945424598,857.6158766638055
0,862.5,2013-11-20,883.0,857.0,874.85,846.6100579388398,871.7161413582213
0,878.35,2013-11-19,884.9,875.0,875.0,851.2148040900288,873.7813592785203
0,874.75,2013-11-18,877.75,856.15,858.1,833.7253748863365,861.0978561177318
0,851.65,2013-11-14,864.0,850.4,851.25,825.3666693118275,848.7858948308092
0,844.4,2013-11-13,861.4,842.1,849.9,822.3022457503814,846.8516900395198
0,852.6,2013-11-12,871.6,850.2,865.0,836.8449525857859,861.4352394376997
0,863.9,2013-11-11,882.1,860.2,874.0,846.6057723120605,870.8649009088756
0,875.95,2013-11-08,888.0,871.15,886.0,859.7781676389777,883.889119289592
0,885.9,2013-11-07,905.8,882.1,899.0,872.2591207110074,895.4811433226421
0,898.6,2013-11-06,919.9,894.95,910.0,884.0011081453788,906.2795834870599
0,909.7,2013-11-05,921.7,903.35,903.35,880.544044099539,902.0443620904306
0,908.7,2013-11-03,914.4,906.8,910.0,887.647668571961,908.3237961082259
0,908.25,2013-11-01,926.55,903.35,910.1,885.8264601455799,907.3543418228631
0,914.7,2013-10-31,918.0,896.0,900.0,877.5191869069729,902.7809648766511
0,898.15,2013-10-30,902.9,894.7,896.5,873.7798245530887,895.4206909673594
0,896.8,2013-10-29,903.95,883.9,889.1,865.3114099350446,889.9356027693594
0,890.75,2013-10-28,904.85,887.85,888.0,864.0511518333768,885.6094613927318
0,887.0,2013-10-25,892.8,879.35,884.1,860.177540270786,883.8576002279062
0,884.5,2013-10-24,911.0,881.35,892.05,865.2160718658987,887.7050147307777
0,896.75,2013-10-23,909.2,887.65,905.2,879.5973334199984,903.9435443618122
0,904.2,2013-10-22,910.95,897.5,907.4,883.7665970526273,906.5567124858692
0,913.2,2013-10-21,915.5,896.15,905.65,882.6509315292978,907.9660971180135
0,905.65,2013-10-18,908.0,881.6,881.6,858.978197329132,886.0103804578508
0,880.35,2013-10-17,888.0,864.65,870.0,845.1462444989492,871.513481818746
0,867.8,2013-10-15,898.65,864.0,897.3,866.5552448226279,891.7920389611743
0,870.3,2013-10-14,875.0,863.2,865.0,840.6444376822362,864.9262740862953
0,863.35,2013-10-11,868.0,854.3,865.0,839.2154146113046,865.1281023296231
0,860.0,2013-10-10,862.8,848.05,859.0,833.1024762112361,860.1006734406507
0,860.9,2013-10-09,867.65,837.5,839.95,814.1781391658975,843.6662220015053
0,844.95,2013-10-08,854.7,839.2,849.7,822.504147274924,848.3879792947581
0,844.05,2013-10-07,852.4,836.0,847.6,820.3021321860401,847.0129060817771
0,854.4,2013-10-04,859.7,838.0,840.55,814.8381248478634,842.7359802975633
0,846.95,2013-10-03,848.9,823.4,823.4,797.6705057880636,827.9298107913572
0,821.45,2013-10-01,829.9,817.7,826.3,798.263775672201,824.8076765629373
0,822.4,2013-09-30,844.5,819.1,832.05,802.0927584225768,828.4556296680454
0,839.9,2013-09-27,854.5,837.0,842.0,814.7119739241518,839.5365253051456
0,838.25,2013-09-26,850.15,835.25,846.65,818.8580884688488,844.3545742798727
0,849.05,2013-09-25,874.9,842.2,872.4,841.4238906317219,868.4928353104175
0,874.6,2013-09-24,884.55,868.15,872.0,847.0941955178223,870.9730720071996
0,874.35,2013-09-23,881.0,865.0,872.05,847.0319305666013,872.0767293884501
0,881.9,2013-09-20,901.0,870.5,886.0,859.002015972002,884.5427762537311
0,890.6,2013-09-19,895.95,880.55,888.05,863.9771197278526,888.357200774644
0,871.95,2013-09-18,875.0,856.8,860.5,835.9038631604067,862.5798374742743
0,858.15,2013-09-17,864.0,852.6,856.35,831.0531564681484,855.7067100270025
0,861.75,2013-09-16,887.7,854.0,885.95,855.4212184480734,882.1507928129723
0,873.0,2013-09-13,883.7,867.05,868.0,843.265010735349,866.8549501702857
0,875.4,2013-09-12,901.0,871.15,888.0,860.0513043820783,883.8630785235988
0,887.75,2013-09-11,892.9,874.15,889.0,863.8479621388742,889.9686959603007
0,890.35,2013-09-10,893.55,866.25,872.9,848.6192251845875,877.0244293496721
0,868.0,2013-09-06,873.5,841.5,870.0,841.7471670908724,873.7172134106356
0,862.55,2013-09-05,869.75,851.1,863.0,836.6678333287759,863.3433557279191
0,849.35,2013-09-04,864.55,833.0,833.75,806.8735571239918,834.672983648743
0,831.0,2013-09-03,891.7,828.3,888.2,849.2654390195867,877.5916969815594
0,886.75,2013-09-02,890.0,853.2,853.2,829.1023356777886,859.9156487371829
0,853.85,2013-08-30,860.0,828.3,843.8,816.1871212425878,847.6961847755896
0,845.25,2013-08-29,853.4,812.5,816.0,788.7618838747308,821.8695308422941
0,811.8,2013-08-28,818.55,763.9,795.1,762.5733143026182,804.0638128603171
0,803.25,2013-08-27,824.9,800.0,814.0,782.9436205034607,810.478772653533
0,822.6,2013-08-26,831.45,808.4,822.5,793.4811030441745,823.3583396692353
0,819.5,2013-08-23,824.7,808.5,813.7,786.0226272653268,814.5750265790732
0,806.1,2013-08-22,808.65,774.2,782.45,753.2210993512178,788.8202119406953
0,783.6,2013-08-21,834.7,780.2,833.0,793.325708461224,824.2589545179495
0,825.35,2013-08-20,830.8,805.05,811.1,783.2686671306774,814.2077855268049
0,820.25,2013-08-19,834.0,807.55,823.0,793.2197013985394,822.7867101657564
0,826.7,2013-08-16,867.0,817.15,865.0,829.164421734287,859.2754425762121
0,865.0,2013-08-14,868.0,847.45,856.0,830.4067490224069,858.5360525313753
0,852.9,2013-08-13,859.95,835.0,843.0,816.3538435069688,845.1375488773792
0,845.65,2013-08-12,872.85,840.45,869.0,837.9357786405228,864.5697030714047
0,865.65,2013-08-08,872.45,857.15,867.35,841.5282417658175,867.0624302429597
0,872.45,2013-08-07,881.85,831.0,845.0,817.6038955583786,852.4101904578863
0,841.05,2013-08-06,864.2,830.15,858.45,827.3988215410366,856.006537919537
0,861.55,2013-08-05,872.9,855.75,860.0,834.2147521295628,858.6513668527481
0,857.35,2013-08-02,871.95,850.0,860.0,832.9338980766416,858.4120413442416
0,850.0,2013-08-01,882.85,844.85,875.15,843.5048504926572,869.8725060471139
0,872.05,2013-07-31,879.7,842.6,858.65,831.6475970773231,863.2372319539147
0,857.35,2013-07-30,892.0,853.9,887.05,855.3509485248801,880.9834593689247
0,885.7,2013-07-29,898.65,882.55,887.05,862.4640087130143,884.7396653579323
0,890.15,2013-07-26,903.7,885.45,892.2,867.4807845269958,890.101405753361
0,890.75,2013-07-25,912.2,877.45,905.95,877.6589797396437,904.1643857987301
0,909.35,2013-07-24,916.9,895.15,908.0,883.9487950055708,908.7959236623828
0,909.55,2013-07-23,925.0,907.25,912.05,888.4747627307552,909.1043517420721
0,909.05,2013-07-22,915.0,898.95,915.0,890.9081706279819,914.8787204262524
0,923.7,2013-07-19,927.9,913.05,919.05,897.0356798846522,919.6065829099839
0,917.25,2013-07-18,919.95,909.2,918.0,895.5900008235513,918.0333427047713
0,914.95,2013-07-17,917.9,903.0,903.0,881.2672403022026,904.2874143707054
0,900.6,2013-07-16,904.45,883.05,887.0,863.7454627423836,889.4682146512472
0,896.85,2013-07-15,899.9,886.0,886.0,863.3197385615506,887.0587744837848
0,889.95,2013-07-12,896.0,869.6,874.25,849.9949245594478,877.1295566917371
0,870.05,2013-07-11,873.3,859.25,865.0,840.2148517718945,865.9041541441836
0,856.0,2013-07-10,879.85,839.0,874.25,842.9305856044015,872.9383123196501
0,874.8,2013-07-09,881.8,867.05,869.1,844.6815061155102,868.8556902911414
0,866.95,2013-07-08,873.45,858.15,870.0,844.087527044927,869.7652112663989
0,880.35,2013-07-05,884.75,866.35,866.35,842.5115369017653,868.0650111130965
0,861.65,2013-07-04,870.6,847.35,853.1,827.1007446904148,854.1368079438494
0,850.85,2013-07-03,863.35,848.55,860.5,833.2876681566771,857.8895458918328
0,871.85,2013-07-02,891.8,868.75,883.1,855.9034684820908,879.5353145531105
0,885.7,2013-07-01,888.0,855.65,862.0,837.3779380143991,867.752180354758
0,862.6,2013-06-28,873.0,846.0,869.5,841.3390868487465,870.2875446997841
0,830.0,2013-06-27,836.95,814.4,816.5,789.3678258983086,818.3599897033907
0,803.6,2013-06-26,814.45,801.1,809.45,780.259136453031,807.3906410763051
0,803.8,2013-06-25,819.9,795.0,799.7,770.1088442680191,798.631242755827
0,792.65,2013-06-24,796.15,778.5,790.0,760.2440947318528,791.7531429941482
0,792.85,2013-06-21,810.35,783.6,799.9,768.2606483200082,798.3828805040012
0,798.0,2013-06-20,817.9,795.0,817.9,785.7764854016,814.2558319653906
0,831.7,2013-06-19,833.25,814.9,822.0,794.9569542738227,824.7030129270772
0,823.4,2013-06-18,837.5,817.45,823.7,795.3232809977683,822.0724977889492
0,825.55,2013-06-17,827.9,811.1,815.5,788.423583522805,817.6253361071297
0,814.65,2013-06-14,819.85,796.1,796.2,768.5431238147056,799.1495356521591
0,789.8,2013-06-13,792.9,780.55,783.0,754.3205308592802,783.9144124420995
0,790.8,2013-06-12,797.5,782.2,783.05,754.2286650911269,783.3718990500532
0,785.6,2013-06-11,791.5,775.3,783.5,753.6080818088764,784.1110777212457
0,789.35,2013-06-10,795.5,782.0,789.0,759.5264265294838,788.8731359063988
0,783.6,2013-06-07,802.0,781.0,794.2,762.5540891788178,791.0454113435202
0,792.0,2013-06-06,803.9,788.1,800.0,769.6208834560921,798.060874353432
0,802.0,2013-06-05,804.3,780.5,780.5,752.3807089305574,784.6180638287858
0,780.2,2013-06-04,799.8,779.15,790.6,758.8898764194037,786.9708428674674
0,787.9,2013-06-03,805.35,785.25,803.7,771.8076501901844,800.48702900683
0,806.3,2013-05-31,835.75,802.1,834.1,800.3170852027774,829.1246475646237
0,836.8,2013-05-30,846.0,830.0,845.0,816.8867445626968,843.8914911322815
0,847.9,2013-05-29,849.8,833.45,840.5,814.3868363710152,842.5202459699949
0,843.4,2013-05-28,846.9,826.2,830.0,803.7242754444258,832.6186819370928
0,828.3,2013-05-27,832.8,801.0,802.75,775.3973086416714,807.8696301808264
0,786.45,2013-05-24,794.7,779.2,793.4,762.7438714314205,792.722388376429
0,784.45,2013-05-23,816.0,780.1,811.65,776.4992689680178,806.5164302826236
0,818.75,2013-05-22,834.0,813.5,830.1,800.2245277766934,827.794970570903
0,828.6,2013-05-21,840.0,825.3,831.1,803.4513389594299,829.1745455937039
