,Close,Date,High,Low,Open,close_predicted,open_predicted
0,861.45,2011-11-15,878.0,856.25,871.0,844.093741136843,868.740187251495
0,876.7,2011-11-14,896.0,873.0,891.4,865.0515971185765,888.5147281702647
0,885.35,2011-11-11,888.8,850.1,859.0,833.4698476812422,865.1559402008861
0,864.95,2011-11-09,892.65,861.15,890.05,862.1356799718487,886.595329592127
0,883.7,2011-11-08,885.0,868.5,879.0,854.5645392547096,880.7244956594252
0,879.95,2011-11-04,905.0,872.65,905.0,878.0302269479334,902.7597137532048
0,885.9,2011-11-03,889.35,863.0,867.75,842.8042385332742,870.8214145425306
0,871.8,2011-11-02,880.95,855.0,855.0,828.915945489701,855.8164479086518
0,860.6,2011-11-01,878.5,857.6,870.5,843.4868024532436,867.489706355971
0,877.55,2011-10-31,899.3,872.55,898.0,871.373328625966,895.3765090929351
0,900.0,2011-10-28,904.0,884.1,899.7,875.7865637574128,901.3754299918056
0,873.6,2011-10-26,881.5,871.05,879.0,853.8396951264808,876.86742978644
0,875.95,2011-10-25,880.95,842.15,855.0,828.876942781392,860.8067970316662
0,846.5,2011-10-24,854.0,843.55,848.0,821.4384813810647,846.0018322970521
0,835.75,2011-10-21,849.2,831.1,840.0,812.1172400939992,837.8872840428011
0,838.7,2011-10-20,840.9,822.0,834.85,807.8936696883636,837.1014601121658
0,843.0,2011-10-19,845.0,824.1,825.5,798.6524445186717,827.8636626178372
0,819.9,2011-10-18,826.4,811.35,825.0,796.9360663656237,824.9027274077328
0,833.8,2011-10-17,868.85,831.15,867.0,836.6732708736015,862.7627689537057
0,866.9,2011-10-14,869.7,841.5,842.0,816.0066987118947,845.6723873064624
0,846.9,2011-10-13,858.0,842.1,850.0,822.9649464204404,848.1250219405047
0,849.65,2011-10-12,851.9,826.05,829.4,802.6609418098227,832.8906768334762
0,827.0,2011-10-11,841.4,822.5,835.0,806.5673452704358,832.9044275718761
0,829.25,2011-10-10,830.9,804.2,804.25,776.4358896781024,808.1268873557937
0,802.9,2011-10-07,808.0,784.9,786.7,757.4350405588978,788.6603049977616
0,767.0,2011-10-05,777.9,761.75,772.55,741.3469094352206,771.258591811301
0,771.6,2011-10-04,790.8,765.25,784.0,752.0434983078347,782.2251613435792
0,788.2,2011-10-03,799.9,784.1,791.2,761.0533041477568,789.311538575005
0,808.35,2011-09-30,822.9,792.5,803.5,773.5457400924411,804.106749127967
0,807.7,2011-09-29,812.75,784.45,790.5,761.264101211444,793.8460378537256
0,797.2,2011-09-28,806.3,789.1,799.75,770.2053716554005,799.2181933012647
0,797.2,2011-09-27,800.7,772.0,774.0,744.2924641773864,777.8966680155809
0,759.2,2011-09-26,770.7,747.55,769.2,737.2597499493683,769.7823136496133
0,770.6,2011-09-23,792.6,764.1,773.9,741.5272845824027,771.4983393397234
0,786.35,2011-09-22,827.9,780.0,823.95,790.2375823385394,820.2977438031972
0,837.6,2011-09-21,850.9,832.3,850.9,823.1338900224873,849.3040435257435
0,851.8,2011-09-20,853.95,816.3,823.0,795.8475824907689,829.4398210837196
0,821.55,2011-09-19,829.15,815.6,825.0,796.9995888820506,823.9898186941057
0,825.65,2011-09-16,850.0,821.0,850.0,820.3821107436233,847.3303651310619
0,836.3,2011-09-15,838.6,813.55,833.0,805.6494432575671,836.9253729770726
0,825.4,2011-09-14,829.75,805.2,813.9,785.8214015075373,816.6268655545873
0,810.25,2011-09-13,824.75,796.75,813.2,783.4774925163996,813.4446768209372
0,806.3,2011-09-12,822.45,795.25,810.35,780.3365016721884,809.7798520780327
0,825.75,2011-09-09,858.55,823.7,852.15,821.6680293559001,847.8112937215354
0,852.45,2011-09-08,859.0,814.5,833.5,805.795456017524,840.4280193795671
0,833.5,2011-09-07,843.5,823.7,824.0,796.1365501195288,823.2283809472403
0,821.5,2011-09-06,825.5,776.5,783.2,753.808111172272,791.8005585054442
0,788.85,2011-09-05,799.0,782.95,794.5,764.5002500876705,793.3867602055211
0,805.45,2011-09-02,813.7,789.45,796.7,767.3107501511092,797.9878527398546
0,782.6,2011-08-30,796.3,764.0,765.0,733.6377389769714,766.1120198035717
0,755.05,2011-08-29,759.9,728.35,731.1,698.9627950651052,735.3982262278247
0,719.4,2011-08-26,756.1,712.0,751.0,714.2866160907769,748.3000994973626
0,753.5,2011-08-25,769.0,750.25,761.6,729.2471468503611,759.3509325488842
0,761.3,2011-08-24,769.5,756.0,764.0,732.8025481478987,762.9731506064504
0,765.25,2011-08-23,772.0,747.5,760.35,728.9707437343865,762.6142894739781
0,757.0,2011-08-22,759.85,725.6,731.0,698.9906298209326,736.7457359019879
0,732.55,2011-08-19,739.0,721.3,731.05,698.2843349874449,731.8375150848243
0,741.2,2011-08-18,760.0,737.0,757.7,724.3053556594117,755.6665011024215
0,755.0,2011-08-17,774.4,751.0,760.5,727.7291780940877,757.8791836941289
0,759.15,2011-08-16,772.3,754.7,760.0,728.1418661197761,758.0784324087707
0,760.9,2011-08-12,783.0,758.0,783.0,750.3247094435203,780.3256469689189
0,772.2,2011-08-11,784.95,765.0,768.35,737.088081492351,767.0025296894778
0,772.75,2011-08-10,790.0,765.0,785.35,753.6222953603504,784.1986140968863
0,765.3,2011-08-09,779.0,753.0,753.0,721.0197654125002,752.6554554050454
0,780.65,2011-08-08,796.4,767.0,776.7,745.2533858593854,776.7111719389646
0,792.0,2011-08-05,799.5,779.0,799.5,769.6771393847407,800.7068270957144
0,812.35,2011-08-04,831.65,810.05,828.0,798.347900410187,825.0455822959755
0,825.05,2011-08-03,836.2,823.1,826.75,798.6831815407621,824.1330210272263
0,837.3,2011-08-02,838.9,818.5,827.55,800.4810496698234,830.2412768655616
0,830.85,2011-08-01,838.0,821.35,838.0,810.3991998293209,838.1102419303181
0,827.95,2011-07-29,847.25,823.15,840.0,811.0451486703897,837.5312958036859
0,837.35,2011-07-28,855.0,833.4,855.0,826.7847591538218,852.6625953106139
0,860.85,2011-07-27,875.0,859.15,875.0,848.5078255125242,872.2449323566476
0,871.5,2011-07-26,890.15,869.4,888.25,861.7807590891478,885.1032173786265
0,882.85,2011-07-25,892.0,879.15,892.0,867.140882733505,890.1255442748013
0,873.35,2011-07-22,877.0,862.5,866.0,840.9257014449591,866.1958793971091
0,860.85,2011-07-21,875.95,857.55,875.95,849.2815390669632,873.551334213802
0,876.2,2011-07-20,886.8,868.8,886.0,860.4674160290044,885.0136158275245
0,879.45,2011-07-19,881.4,866.0,867.5,842.816949095223,868.4214389978771
0,867.6,2011-07-18,873.9,864.2,871.9,846.5727109349873,870.1814907082127
0,873.2,2011-07-15,876.0,865.0,867.7,842.836696476329,867.3422294353529
0,867.55,2011-07-14,877.9,859.35,863.3,837.2630549218508,862.0905034723132
0,865.45,2011-07-13,869.7,851.1,853.05,827.3257299376561,853.9814467710278
0,847.75,2011-07-12,857.4,845.7,847.5,820.7853305117345,844.9240984803032
0,853.3,2011-07-11,859.95,847.0,854.0,827.7476030546793,852.9638185148928
0,854.85,2011-07-08,874.0,852.0,873.0,845.573796938122,870.1205877401145
0,870.7,2011-07-07,874.9,855.25,858.0,832.5081940303462,859.2048954744007
0,852.9,2011-07-06,858.5,840.7,848.85,822.4311571312342,849.3859400846266
0,845.95,2011-07-05,869.3,844.0,869.3,840.9732114493797,865.8890375044547
0,868.4,2011-07-04,879.4,865.0,874.4,848.5710435560809,872.1659969527595
0,861.95,2011-07-01,907.0,856.7,907.0,876.905822827157,902.5615800560163
0,898.5,2011-06-30,902.0,887.0,888.7,864.9230954781508,888.8938824854383
0,885.25,2011-06-29,888.0,872.1,875.7,851.2477488372642,876.5036275376326
0,871.1,2011-06-28,878.9,862.0,878.9,853.3483780466452,878.6702000659419
0,871.55,2011-06-27,881.8,861.85,866.7,840.8178519894193,865.8740619964773
0,871.4,2011-06-24,879.7,855.6,874.15,848.2522203353294,875.5081139540092
0,870.5,2011-06-23,872.7,845.9,846.55,820.8525429546805,850.0955492188924
0,845.8,2011-06-22,858.15,834.15,853.35,825.8331254280596,853.3634479377085
0,848.65,2011-06-21,855.0,837.3,839.9,813.1918738514001,839.9595702680747
0,833.25,2011-06-20,875.0,828.1,875.0,843.7831434689765,870.9418930510949
0,868.75,2011-06-17,893.3,865.2,891.3,863.9547663018388,888.052348732078
0,887.55,2011-06-16,901.0,884.1,901.0,875.9093526884684,898.6679250501759
0,900.55,2011-06-15,918.9,898.6,912.0,887.0744572134689,908.5301723424827
0,911.35,2011-06-14,931.75,910.0,925.3,900.7339604693761,921.4595806625521
0,925.6,2011-06-13,943.25,921.0,943.25,919.6241351979587,940.7071699290525
0,944.5,2011-06-10,956.0,932.05,955.1,932.822299299996,955.1181886697474
0,954.0,2011-06-09,957.85,947.0,947.5,926.7894125240408,946.298380886848
0,949.2,2011-06-08,955.95,943.95,955.25,934.0660760616285,953.6919657157308
0,958.25,2011-06-07,960.0,933.55,933.55,912.4893710769649,936.7694762862958
0,937.75,2011-06-06,940.8,928.15,934.65,913.08280107433,934.4516233075617
0,934.6,2011-06-03,967.0,931.5,960.5,935.713146609184,956.0065366712774
0,951.05,2011-06-02,954.7,936.55,936.55,915.360964053866,937.1476899273821
0,946.8,2011-06-01,958.65,943.65,952.0,930.1815896622403,949.224239239685
0,951.85,2011-05-31,955.9,937.3,945.0,923.8294170621165,945.8368330426697
0,938.85,2011-05-30,953.0,934.25,948.95,926.4011908210875,946.5027423300603
0,945.45,2011-05-27,952.9,934.1,934.1,912.319195157276,933.5104362729749
0,933.85,2011-05-26,936.85,911.1,912.6,890.2116256200201,915.3644681716412
0,906.0,2011-05-25,914.1,901.0,914.1,890.5156574876482,912.570820701304
0,915.75,2011-05-24,920.9,906.0,906.0,883.0078334084448,905.4404228688961
0,909.4,2011-05-23,922.0,903.3,919.0,895.0256681154715,917.2622277868736
0,923.2,2011-05-20,925.8,910.3,918.45,896.0274740610702,919.2129675173596
0,915.5,2011-05-19,922.0,904.75,908.4,885.2030560734022,908.0466023136895
0,901.85,2011-05-18,923.85,898.35,920.0,894.6719843415271,916.7464227490686
0,920.65,2011-05-17,946.8,917.25,945.65,920.8477592759764,942.0295101472639
0,945.0,2011-05-16,951.4,941.55,950.0,928.7107352590991,947.9721969563603
0,948.0,2011-05-13,962.0,937.95,945.25,922.921507713669,943.8062619179975
0,945.5,2011-05-12,954.75,941.0,951.5,929.8622922995252,949.4457828409319
0,955.45,2011-05-11,958.4,943.5,954.0,933.275504603962,954.4399937694118
0,950.75,2011-05-10,963.9,946.55,959.3,937.5025881307461,956.7573796285998
0,959.3,2011-05-09,966.05,951.4,960.0,939.2133235249124,958.929078817607
0,955.05,2011-05-06,960.0,949.1,953.0,932.2755513591716,951.5337571372868
0,949.95,2011-05-05,963.55,943.65,945.0,922.973360657587,942.4904653235016
0,947.65,2011-05-04,956.75,940.0,945.0,923.3287497355452,943.5027549922654
0,943.9,2011-05-03,967.4,941.05,965.1,941.8347036586656,961.4135234211212
0,964.75,2011-05-02,986.8,961.3,983.9,961.8624974607301,980.3897386290482
0,983.75,2011-04-29,988.0,971.3,975.0,955.5585409884454,975.0301591744199
0,972.4,2011-04-28,993.0,970.0,992.0,970.5785849846457,988.3624987371088
0,986.1,2011-04-27,1009.1,980.1,1005.0,983.8585936742186,1001.9698261697948
0,1001.15,2011-04-26,1009.0,997.55,1009.0,990.4821112351651,1006.6958352018753
0,1009.35,2011-04-25,1021.0,1005.15,1014.0,995.430785442077,1011.2443558362297
0,1040.6,2011-04-21,1044.2,1030.0,1034.8,1018.4978096073855,1034.2633942582281
0,1025.9,2011-04-20,1030.5,1008.2,1016.0,998.494490391887,1017.1993869187654
0,1011.65,2011-04-19,1017.45,998.75,1004.7,986.5238808140934,1004.6082714884869
0,1009.15,2011-04-18,1044.7,1000.6,1019.2,997.6595606001365,1014.9142232630952
0,1020.95,2011-04-15,1024.85,1005.0,1018.65,1001.0674735089738,1019.7533575693135
0,1021.8,2011-04-13,1024.0,996.6,1001.85,984.0561127972335,1005.047818724486
0,1005.3,2011-04-11,1019.45,1003.65,1013.0,994.0460136949077,1009.369638291453
0,1023.9,2011-04-08,1050.9,1020.65,1042.0,1022.4838493748769,1037.535699360107
0,1041.9,2011-04-07,1047.55,1035.1,1045.05,1028.7686480412553,1043.542502698258
0,1044.85,2011-04-06,1054.25,1040.0,1045.0,1028.508237990718,1042.3793241933986
0,1047.65,2011-04-05,1059.0,1040.0,1052.5,1035.8227524301067,1050.5660580636074
0,1050.65,2011-04-04,1054.8,1029.0,1040.0,1023.6705048588935,1042.2005978060738
0,1036.4,2011-04-01,1065.9,1031.0,1049.05,1029.78560004544,1044.6167372547927
0,1049.1,2011-03-31,1054.9,1034.5,1034.5,1018.1850420053734,1034.433089434034
0,1032.5,2011-03-30,1037.5,1024.1,1027.5,1010.7072118857866,1026.254639058179
0,1022.75,2011-03-29,1032.0,1019.6,1020.0,1002.4325729291174,1016.923085118559
0,1025.7,2011-03-28,1036.35,1014.3,1026.25,1008.3313992788089,1025.3669968614677
0,1026.6,2011-03-25,1029.95,1010.0,1023.9,1006.648206256172,1025.2093214308557
0,1010.3,2011-03-24,1021.95,1003.85,1015.9,997.2874019694971,1013.7904888486646
0,1013.25,2011-03-23,1016.65,995.8,999.85,981.8219069906011,1001.0553202142285
0,999.65,2011-03-22,1004.9,992.15,993.05,974.5424816329087,991.6124038466321
0,990.3,2011-03-21,1000.0,981.1,999.05,979.5117185914028,998.1323774009782
0,993.0,2011-03-18,1035.0,986.6,1035.0,1012.0593061293102,1030.56867104752
0,1030.85,2011-03-17,1048.8,1028.0,1039.3,1021.1899156743145,1035.4504239142664
0,1047.1,2011-03-16,1055.0,1038.1,1045.0,1028.6162065772298,1043.606711878269
0,1037.25,2011-03-15,1049.6,988.9,997.95,978.723694253086,1005.4746362744552
0,1018.35,2011-03-14,1020.75,992.25,992.95,974.8955921351696,996.1868116460275
0,992.05,2011-03-11,994.9,972.15,978.8,959.622696660806,980.8404894555092
0,984.75,2011-03-10,993.0,982.0,992.7,973.3140292945534,990.1892474515219
0,993.85,2011-03-09,1004.4,968.1,988.7,968.493867214353,991.6878009729917
0,984.95,2011-03-08,992.4,978.0,978.0,958.4886847990354,976.1944634205757
0,977.05,2011-03-07,983.3,964.0,974.1,954.0679540317487,974.2899102843901
0,982.2,2011-03-04,994.8,978.1,984.65,964.5462615848487,981.7890650360061
0,977.4,2011-03-03,985.0,968.1,975.2,955.191436488014,974.2245465462961
0,988.85,2011-03-01,992.7,967.2,973.7,954.1572383714088,976.0422573584317
0,964.25,2011-02-28,994.3,960.0,970.2,947.1233762626972,965.4549852584378
0,966.25,2011-02-25,982.25,954.55,980.7,959.0793348973532,980.0089223578439
0,964.2,2011-02-24,998.6,958.35,996.0,972.430112028029,992.1006483217541
0,995.65,2011-02-23,1002.3,985.0,986.4,967.3760420214053,985.574728712679
0,984.85,2011-02-22,1009.4,979.25,992.0,970.5900627523436,988.2499423091583
0,956.35,2011-02-21,960.9,934.2,936.1,914.7366937917986,938.4496308006478
0,935.55,2011-02-18,963.0,932.0,956.05,931.8540131709693,952.0837576465183
0,953.95,2011-02-17,955.45,936.25,947.85,926.9549961880782,949.8783023151325
0,944.15,2011-02-16,950.8,938.1,938.3,916.7896972090837,936.5629700564206
0,941.7,2011-02-15,944.8,911.3,914.4,892.0632487752437,918.9920990349761
0,914.8,2011-02-14,918.25,894.1,906.1,882.7918487664574,908.786925087313
0,909.95,2011-02-11,915.0,888.05,899.95,876.1454809328307,902.7438806550272
0,899.65,2011-02-10,920.8,885.1,912.5,886.6658558670895,912.1913975834459
0,914.3,2011-02-09,937.2,903.65,908.4,883.2322449459708,906.0660168910271
0,915.25,2011-02-08,935.7,911.25,935.7,911.2404477004422,932.7977808964338
0,929.05,2011-02-07,938.8,914.4,925.7,902.6778820270413,926.0944959900462
0,920.0,2011-02-04,947.4,913.15,947.4,922.2781003720393,944.6610576355275
0,943.9,2011-02-03,947.5,915.0,928.0,905.8220579642762,932.5249182903017
0,921.3,2011-02-02,927.9,907.3,910.0,886.9418084672357,910.3461446330507
0,895.5,2011-02-01,927.7,888.55,925.1,898.138456196237,921.9887687861872
0,919.3,2011-01-31,928.85,903.1,908.85,885.2511881861371,909.4776603379869
0,913.0,2011-01-28,945.9,902.0,945.0,918.7069927386805,942.9228263671213
0,942.7,2011-01-27,967.4,940.0,966.0,942.5451132146321,962.2074454895035
0,958.5,2011-01-25,984.95,956.25,977.1,954.2708738272861,972.7313848800916
0,971.6,2011-01-24,995.9,964.1,995.1,972.9992128940976,992.5516433706773
0,986.8,2011-01-21,992.5,973.0,975.0,955.4807786622534,975.0986225104523
0,969.85,2011-01-20,977.6,954.55,977.6,956.9553652089514,978.6423452467615
0,980.15,2011-01-19,1005.0,975.0,999.6,977.9693182641804,996.1571817593293
0,994.85,2011-01-18,1008.0,990.0,1004.85,985.3368940142757,1002.3463674642527
0,997.9,2011-01-17,1008.0,992.05,1003.0,983.9437577793929,1000.9512029767545
0,1001.5,2011-01-14,1029.8,998.0,1014.05,993.1808174593427,1009.3912021258502
0,1015.35,2011-01-13,1039.15,1011.1,1030.0,1010.3561646405205,1026.1118783668294
0,1030.8,2011-01-12,1035.65,1003.0,1020.65,1002.9387530384629,1024.5526126127797
0,1013.75,2011-01-11,1048.7,998.6,1040.0,1018.5419515856793,1038.1619386407792
0,1033.45,2011-01-10,1070.45,1021.2,1065.4,1044.8761427560291,1062.6394290238634
0,1065.4,2011-01-07,1087.75,1058.0,1081.3,1064.3135887317487,1078.2789510583132
0,1085.6,2011-01-06,1091.4,1074.55,1078.0,1063.7698706808985,1077.0571729926125
0,1075.8,2011-01-05,1090.0,1070.0,1080.0,1064.5395006601823,1077.0659828528705
0,1077.1,2011-01-04,1079.9,1057.3,1060.0,1045.2697556852675,1061.5100221573516
0,1055.6,2011-01-03,1066.5,1052.6,1065.0,1049.00534237216,1061.9790832984038
0,1058.7,2010-12-31,1066.5,1053.2,1058.05,1042.439347330657,1055.713324719892
0,1051.2,2010-12-30,1055.75,1046.25,1052.4,1036.80639586328,1050.4092899566367
0,1048.6,2010-12-29,1055.0,1046.3,1048.3,1032.4625638481746,1045.315048824731
0,1047.9,2010-12-28,1059.7,1042.25,1056.3,1039.6806287515199,1053.891588634244
0,1055.25,2010-12-27,1068.8,1051.15,1058.3,1041.90918214304,1055.0275886529473
0,1059.7,2010-12-24,1064.5,1050.0,1053.0,1037.5923948564978,1051.9549612684038
0,1059.4,2010-12-23,1064.7,1050.5,1057.8,1042.3694812769227,1056.6614644200417
0,1056.05,2010-12-22,1075.0,1048.35,1072.8,1055.7116822168175,1070.3475764298687
0,1073.15,2010-12-21,1074.9,1058.25,1059.9,1045.3082174938227,1060.354144207168
0,1056.75,2010-12-20,1068.0,1044.6,1045.0,1028.562762066289,1043.66754256374
0,1056.85,2010-12-16,1060.0,1040.05,1057.7,1042.0575021890206,1059.0859769395422
0,1053.9,2010-12-15,1064.0,1036.0,1054.0,1037.341515408714,1054.8241906389296
0,1055.25,2010-12-14,1060.0,1042.0,1043.0,1027.195072095343,1042.750420397346
0,1041.75,2010-12-13,1046.0,1010.0,1024.05,1006.7876428736686,1028.785173788191
0,1023.9,2010-12-10,1030.0,979.35,986.8,967.775411677231,994.1854992544822
0,984.5,2010-12-09,1033.85,978.75,1024.55,1000.3270732621763,1019.0096621215423
0,1020.55,2010-12-08,1027.75,1011.15,1024.9,1007.2132896322514,1024.0511451370871
0,1030.75,2010-12-07,1039.7,1020.0,1020.0,1002.5344281983878,1018.7144076002094
0,1020.15,2010-12-06,1030.0,1013.0,1015.85,997.9001603894724,1013.7495501751598
0,1005.9,2010-12-03,1024.0,998.0,1014.0,994.34982661617,1011.6098271323372
0,1011.15,2010-12-02,1013.45,995.05,999.0,981.0524817665157,1000.0246488068323
0,988.8,2010-12-01,997.4,983.05,985.0,965.6175629288593,982.8233215298221
0,985.6,2010-11-30,1008.7,981.1,999.8,978.669264598969,996.1786279493526
0,998.4,2010-11-29,1002.45,962.4,969.5,949.7738651127038,975.2043317768607
0,962.35,2010-11-26,990.4,958.3,985.0,962.1218336611496,981.0590091926651
0,979.5,2010-11-25,1003.0,973.0,1002.0,980.4454616739602,999.2050057030531
0,996.05,2010-11-24,1017.8,986.05,999.0,978.3010031547633,996.5947668888784
0,995.6,2010-11-23,1005.0,975.0,1004.65,984.9373953848346,1006.876751709437
0,1012.25,2010-11-22,1016.45,997.2,1003.5,985.4442617902678,1004.1240248932359
0,996.25,2010-11-19,1036.0,987.1,1036.0,1013.3671189936467,1032.5001269841384
0,1032.95,2010-11-18,1049.8,1014.0,1049.8,1031.2675662479053,1050.7867249188464
0,1030.5,2010-11-16,1059.0,1026.55,1059.0,1039.658574281123,1054.8931071944555
0,1054.7,2010-11-15,1067.9,1038.2,1067.1,1050.221992885741,1067.6057458144073
0,1061.85,2010-11-12,1087.4,1057.0,1080.15,1062.7210186962366,1076.1430096832455
0,1079.9,2010-11-11,1111.8,1076.0,1106.0,1088.8400141537172,1101.1626644573678
0,1102.2,2010-11-10,1116.9,1099.2,1106.7,1092.68308479515,1102.8348843437188
0,1108.55,2010-11-09,1120.5,1097.25,1112.25,1098.5289223144441,1110.9354490821836
0,1111.85,2010-11-08,1119.0,1100.55,1113.9,1100.9069502605594,1113.0971572859626
0,1105.7,2010-11-05,1117.5,1100.3,1114.0,1100.4150480743328,1111.268485399779
0,1105.05,2010-11-04,1107.0,1075.0,1077.9,1064.2594595700332,1081.832634165404
0,1065.3,2010-11-03,1084.9,1062.65,1082.0,1065.5355474475239,1078.0441838893578
0,1074.85,2010-11-02,1095.4,1070.3,1095.4,1079.255734682148,1091.94650346888
0,1093.2,2010-11-01,1124.9,1089.25,1121.0,1104.562753232059,1116.20471955347
0,1096.25,2010-10-29,1107.2,1080.5,1087.7,1073.221085958512,1087.3340105235654
0,1082.0,2010-10-28,1100.9,1074.6,1099.4,1083.6902094493769,1096.7824651517833
0,1092.75,2010-10-27,1110.0,1083.25,1098.0,1082.9151461464767,1095.6707543757614
0,1098.85,2010-10-26,1100.95,1087.1,1090.9,1077.7643281950911,1090.5301561161232
0,1090.35,2010-10-25,1101.9,1086.0,1088.0,1073.6506091132999,1084.6916285592135
0,1081.8,2010-10-22,1093.8,1074.35,1085.45,1070.488066334155,1083.1900746786791
0,1081.65,2010-10-21,1087.85,1049.2,1052.0,1036.5275919018031,1056.0815051621996
0,1049.45,2010-10-20,1064.4,1038.0,1039.4,1022.1841003012998,1037.5177327462793
0,1044.4,2010-10-19,1068.7,1039.25,1065.0,1046.7989317176955,1061.3870078904986
0,1047.45,2010-10-18,1064.95,1033.25,1042.25,1024.530011723584,1040.993834104226
0,1040.35,2010-10-15,1068.0,1035.6,1060.0,1041.2095462488787,1055.851690725504
0,1059.0,2010-10-14,1081.5,1054.2,1075.0,1057.7727735846686,1071.2805177095743
0,1073.05,2010-10-13,1074.0,1054.7,1056.1,1041.4365581591815,1057.4620682633047
0,1055.6,2010-10-12,1069.4,1046.15,1068.0,1051.4005564932204,1066.499193154865
0,1069.2,2010-10-11,1072.25,1053.1,1056.0,1040.998487046125,1056.6428296915926
0,1049.65,2010-10-08,1054.8,1030.55,1046.7,1030.3360637225562,1048.364579101442
0,1039.15,2010-10-07,1055.75,1032.5,1044.95,1027.2605293579682,1042.1729131026332
0,1044.95,2010-10-06,1047.0,1026.95,1030.0,1013.7594848268229,1031.3266719897958
0,1023.85,2010-10-05,1031.8,1009.0,1016.0,998.1245400647538,1016.0938090745851
0,1017.85,2010-10-04,1025.8,1014.95,1014.95,997.2883051191609,1011.9791986682887
0,1007.9,2010-10-01,1010.0,990.0,992.0,973.8163250779801,993.4196338772776
0,987.25,2010-09-30,1002.0,978.1,1002.0,981.73418353272,1000.6833252920479
0,999.0,2010-09-29,1009.0,995.0,1000.0,981.0784795571396,997.3034693925756
0,998.5,2010-09-28,1012.0,993.0,1008.3,988.9084912003748,1005.908414195618
0,1010.2,2010-09-27,1019.9,1005.1,1008.0,989.6417982590349,1005.4762966445307
0,1001.65,2010-09-24,1009.0,992.1,1000.0,981.2805294721363,999.038123491818
0,997.65,2010-09-23,1024.0,996.0,1020.05,999.3191820389445,1015.4973142551379
0,1020.05,2010-09-22,1043.7,1015.0,1034.0,1014.583039207311,1030.3032976223906
0,1035.15,2010-09-21,1048.5,1025.05,1042.0,1024.3369195274465,1040.6193237428615
0,1041.4,2010-09-20,1043.95,1021.1,1029.0,1012.4254297985949,1031.0030921219593
0,1027.35,2010-09-17,1031.4,1005.0,1005.0,987.3942418803483,1007.0807653213425
0,1000.35,2010-09-16,1015.35,997.2,1012.1,992.7370324912811,1008.9449381590655
0,1013.9,2010-09-15,1018.7,989.0,989.0,970.4853353021479,991.6529104759659
0,988.15,2010-09-14,1003.0,984.35,995.5,975.4738054272925,992.434368257783
0,992.5,2010-09-13,995.5,965.35,972.0,952.4944293548183,975.7411182804967
0,958.55,2010-09-09,967.2,955.2,962.95,942.1090347633015,960.5395251076925
0,959.6,2010-09-08,964.7,952.0,955.1,934.5173347034947,953.9582879175408
0,962.3,2010-09-07,969.7,953.0,955.0,934.2078003218052,953.9293722633952
0,952.65,2010-09-06,957.7,922.3,930.95,908.9790802145446,935.446141453797
0,925.7,2010-09-03,941.6,924.2,940.0,916.7053063824092,936.7003402636278
0,937.45,2010-09-02,946.65,936.0,945.0,923.0825985616052,942.2084257249305
0,936.2,2010-09-01,943.8,921.0,925.05,902.6036848901464,925.543208133357
0,919.2,2010-08-31,949.95,915.0,944.65,919.2016730963021,940.7095493383126
0,947.95,2010-08-30,964.8,945.0,952.1,929.7625774853989,948.6160189219479
0,949.6,2010-08-27,960.9,946.55,958.9,937.3102813728782,956.3007170874878
0,956.45,2010-08-26,973.0,955.05,970.0,948.2399552916991,966.4328311563249
0,967.8,2010-08-25,977.85,965.5,970.0,949.5169925075879,967.0112081825304
0,972.4,2010-08-24,981.0,967.3,976.9,956.7149715392766,974.9180312553414
0,976.9,2010-08-23,992.05,975.6,992.05,971.5330785447863,988.5956362021927
0,988.65,2010-08-20,993.4,972.5,977.2,957.7892120095078,978.0623979445513
0,977.2,2010-08-19,984.9,963.7,963.7,943.4519898221183,963.4523462480813
0,964.6,2010-08-18,977.0,958.35,973.0,951.926652350573,971.0443619086452
0,970.65,2010-08-17,984.95,970.0,980.0,959.2638941239941,976.2880654298756
0,976.9,2010-08-16,991.9,975.0,980.0,959.4348108195329,976.2906284799135
0,979.1,2010-08-13,993.8,970.5,970.5,949.7593926196749,968.2264937547011
0,972.6,2010-08-12,983.25,970.0,980.0,959.7025000210267,977.1880241594661
0,983.25,2010-08-11,994.9,980.1,989.8,969.9164948097982,986.939350645617
0,987.9,2010-08-10,1002.4,986.3,991.0,971.0815807908352,987.2217845593318
0,993.6,2010-08-09,1006.0,992.0,1000.0,980.6361705797938,996.5731999895984
0,1000.1,2010-08-06,1010.1,998.5,1008.9,990.1646730248456,1005.8250845336999
0,1007.05,2010-08-05,1023.7,1005.05,1019.95,1000.7977977394644,1016.2914464685795
0,1016.05,2010-08-04,1031.0,1012.55,1028.0,1009.4499822405105,1024.8858965613485
0,1027.75,2010-08-03,1030.9,1014.0,1019.15,1002.0840125185541,1019.4845481745331
0,1014.55,2010-08-02,1021.8,1011.4,1016.0,998.2512362459445,1013.3553458437807
0,1009.65,2010-07-30,1020.35,1007.25,1014.95,996.5866514973188,1011.8400105217702
0,1010.15,2010-07-29,1028.5,1008.0,1028.5,1009.3230791632564,1024.8593920140913
0,1021.25,2010-07-28,1073.65,1018.0,1063.0,1040.4560297797054,1056.3052563655897
0,1053.5,2010-07-27,1061.15,1051.1,1058.85,1043.1374064631273,1055.9236871426915
0,1053.1,2010-07-26,1067.4,1050.25,1063.5,1046.987008755944,1060.0701509471512
